ms_subclass,lot_frontage,lot_area,lot_shape,utilities,neighborhood,overall_qual,overall_cond,year_remod/add,mas_vnr_area,exter_qual,exter_cond,bsmt_exposure,total_bsmt_sf,heating_qc,electrical,1st_flr_sf,2nd_flr_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_cars,garage_area,pool_area,pool_qc,yr_sold,saleprice,condition_3,bldg_type_1Fam,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,exterior_3rd,bsmt_qual_cond_merged,bsmtfin_type_merged,bsmtfin_sf_merged,garage_qual_cond_merged
20,69.05520046484602,9000,4,4,2,2,2,1950,0.0,3,3,0,0.0,2,1,660,0,660,0.0,0.0,1,0,2,1,2,5,0,0,0,0.0,0.0,0,0,2009,63900,0,1,0,0,0,0,2,0,0,0.0,0
20,80.0,11088,4,4,3,6,5,1998,144.0,3,3,1,1140.0,4,1,1707,0,1707,0.0,0.0,2,0,3,1,3,7,1,1,3,2.0,479.0,0,0,2009,184000,0,1,0,0,0,0,2,6,6,832.0,6
20,134.0,17755,4,4,2,5,4,1959,132.0,3,3,1,1466.0,3,1,1466,0,1466,0.0,0.0,1,1,3,1,2,6,1,2,4,2.0,528.0,0,0,2006,149900,0,1,0,0,0,0,2,6,5,176.0,6
120,69.05520046484602,4765,3,4,3,9,5,2000,260.0,4,3,3,1614.0,5,1,1638,0,1638,1.0,0.0,2,0,2,1,5,5,1,1,3,2.0,495.0,0,0,2008,300000,0,0,0,0,0,1,2,7,7,1027.0,6
190,69.05520046484602,10532,4,4,3,5,3,1960,275.0,3,3,2,988.0,4,1,1721,0,1721,1.0,0.0,2,0,3,1,3,7,0,2,3,2.0,626.0,0,0,2008,145000,0,1,0,0,0,0,2,6,4,988.0,6
60,65.0,15426,3,4,3,6,5,1997,0.0,3,3,1,928.0,5,1,928,836,1764,1.0,0.0,2,1,3,1,4,7,1,0,0,2.0,470.0,0,0,2009,231500,0,1,0,0,0,0,4,7,7,821.0,6
30,63.0,13907,4,4,2,5,6,1969,0.0,3,3,1,996.0,5,1,996,0,996,1.0,0.0,1,0,3,1,3,6,1,1,4,0.0,0.0,0,0,2008,108000,0,1,0,0,0,0,2,6,5,290.0,0
20,70.0,8750,4,4,2,5,5,1956,0.0,3,3,1,1202.0,3,1,1202,0,1202,0.0,1.0,1,0,3,1,3,6,1,0,0,1.0,304.0,0,0,2009,120000,0,1,0,0,0,0,3,6,7,637.0,6
20,69.05520046484602,9945,3,4,2,5,5,1961,57.0,3,3,1,988.0,3,1,988,0,988,1.0,0.0,1,0,3,1,3,5,1,0,0,2.0,572.0,0,0,2007,128500,0,1,0,0,0,0,2,6,4,827.0,6
30,56.0,8960,4,4,1,5,6,1950,0.0,3,3,1,1008.0,4,0,1028,0,1028,0.0,0.0,1,0,2,1,3,5,1,1,4,2.0,360.0,0,0,2010,115000,0,1,0,0,0,0,2,6,2,0.0,6
50,50.0,3500,4,4,1,5,7,1950,0.0,3,3,1,720.0,3,1,720,564,1284,0.0,0.0,1,1,2,1,3,5,1,0,0,1.0,240.0,0,0,2009,110000,0,1,0,0,0,0,0,6,3,312.0,6
60,69.05520046484602,24572,3,4,4,9,3,1977,1050.0,4,4,1,994.0,3,1,1599,1345,2944,0.0,0.0,2,2,3,1,4,9,1,1,4,3.0,864.0,0,0,2008,150000,0,1,0,0,0,0,2,7,7,410.0,6
60,74.0,9056,3,4,3,8,5,2004,0.0,4,3,3,707.0,5,1,707,707,1414,0.0,0.0,2,1,3,1,4,6,1,1,4,2.0,403.0,0,0,2006,178000,0,1,0,0,0,0,4,9,2,0.0,6
70,70.0,12320,3,4,3,7,7,1990,0.0,3,3,1,637.0,5,1,959,650,1609,0.0,0.0,1,1,3,1,4,8,1,2,4,3.0,579.0,0,0,2006,199500,0,1,0,0,0,0,2,6,2,0.0,6
60,60.0,8238,3,4,3,6,5,1998,0.0,3,3,1,813.0,5,1,813,712,1525,1.0,0.0,2,1,3,1,3,6,1,1,3,2.0,400.0,0,0,2006,183500,0,1,0,0,0,0,4,6,7,700.0,6
80,75.0,6000,4,4,1,5,5,1967,0.0,2,3,2,624.0,5,1,1092,564,1656,0.0,0.0,1,1,3,1,3,7,0,1,1,1.0,288.0,0,0,2008,126000,0,1,0,0,0,0,2,7,4,257.0,6
120,24.0,2529,4,4,2,7,6,1977,0.0,3,3,1,1055.0,2,1,1055,0,1055,0.0,0.0,2,0,2,1,3,4,1,0,0,2.0,440.0,0,0,2008,148500,0,0,0,0,1,0,1,7,6,378.0,6
60,60.0,10800,4,4,1,5,7,2006,0.0,3,4,1,676.0,5,1,676,676,1352,0.0,1.0,2,0,4,1,4,7,1,0,0,2.0,720.0,0,0,2009,149000,0,1,0,0,0,0,4,6,2,0.0,6
160,24.0,2349,4,4,2,6,5,1977,0.0,3,3,1,855.0,3,1,855,601,1456,0.0,0.0,2,1,3,1,3,6,1,1,3,2.0,440.0,0,0,2009,137900,0,0,0,0,1,0,1,7,6,389.0,6
120,32.0,10846,3,4,4,8,5,1993,0.0,4,3,4,1719.0,5,1,1719,0,1719,2.0,0.0,1,1,1,1,4,6,1,2,4,2.0,473.0,0,0,2008,324000,0,0,0,0,0,1,3,7,7,1619.0,6
30,67.0,5604,4,4,2,5,6,1950,0.0,3,3,1,864.0,3,0,864,0,864,1.0,0.0,1,0,2,1,3,5,1,0,0,0.0,0.0,0,0,2008,98000,0,1,0,0,0,0,1,6,4,468.0,0
160,21.0,1680,4,4,1,6,5,1973,359.0,3,3,1,483.0,3,1,483,504,987,0.0,1.0,1,1,2,1,3,5,1,0,0,1.0,264.0,0,0,2008,103400,0,0,0,0,1,0,2,6,3,458.0,6
50,54.0,6342,4,4,2,5,8,1996,0.0,3,4,1,780.0,4,1,780,240,1020,0.0,0.0,1,0,2,1,3,6,1,0,0,0.0,0.0,0,0,2010,94000,0,1,0,0,0,0,4,6,2,0.0,0
120,34.0,4590,4,4,4,8,5,2006,108.0,4,3,2,1554.0,5,1,1554,0,1554,0.0,0.0,2,0,2,1,4,6,1,1,4,2.0,627.0,0,0,2007,209500,0,0,0,0,1,0,4,8,7,24.0,6
70,60.0,12900,4,4,1,6,8,2009,0.0,4,4,1,780.0,5,1,780,780,1560,0.0,0.0,1,1,3,1,4,7,1,0,0,0.0,0.0,0,0,2010,159900,0,1,0,0,0,0,2,6,2,0.0,0
20,140.0,19138,4,4,3,4,5,1951,0.0,3,3,1,864.0,5,1,864,0,864,0.0,0.0,1,0,2,1,3,4,1,0,0,2.0,400.0,0,0,2010,141000,0,1,0,0,0,0,4,6,3,120.0,6
60,69.05520046484602,8658,3,4,3,6,5,2000,0.0,3,3,1,982.0,5,1,1008,881,1889,0.0,0.0,2,1,3,1,3,9,1,1,3,2.0,431.0,0,0,2006,215000,0,1,0,0,0,0,4,7,6,732.0,6
20,69.05520046484602,6897,3,4,2,5,8,2010,0.0,3,4,1,1040.0,5,1,1040,0,1040,1.0,0.0,1,1,3,1,3,6,1,0,0,1.0,260.0,0,0,2010,127000,0,1,0,0,0,0,2,6,6,659.0,6
20,75.0,9525,4,4,2,5,7,1998,0.0,3,3,3,1172.0,3,1,1172,0,1172,1.0,0.0,1,0,3,1,3,5,1,0,0,1.0,366.0,0,0,2010,128000,0,1,0,0,0,0,2,6,5,954.0,6
20,57.0,12853,3,4,3,8,5,2010,0.0,4,3,1,1642.0,5,1,1418,0,1418,1.0,0.0,1,1,1,1,4,6,1,1,4,3.0,852.0,0,0,2010,267916,0,1,0,0,0,0,4,6,7,1032.0,6
50,52.0,6240,4,4,1,6,6,1950,0.0,3,3,1,884.0,3,0,959,408,1367,0.0,0.0,1,0,3,1,3,6,1,1,4,1.0,560.0,0,0,2007,127500,0,1,0,0,0,0,2,5,3,425.0,6
85,64.0,7301,4,4,2,7,5,2003,500.0,4,3,0,0.0,5,1,495,1427,1922,0.0,0.0,3,0,4,1,4,7,1,1,5,2.0,672.0,0,0,2009,198500,0,1,0,0,0,0,2,0,0,0.0,6
20,78.0,12090,3,4,3,6,6,1981,210.0,3,4,1,1422.0,3,1,1422,0,1422,0.0,0.0,2,0,3,1,4,7,1,1,3,2.0,576.0,0,0,2008,175500,0,1,0,0,0,0,2,7,8,816.0,6
60,69.05520046484602,8826,4,4,3,7,5,2000,144.0,4,3,1,985.0,5,1,985,857,1842,1.0,0.0,2,1,3,1,4,7,1,1,3,2.0,486.0,0,0,2007,217500,0,1,0,0,0,0,4,7,7,841.0,6
50,57.0,8094,4,4,1,4,5,1950,0.0,3,2,1,888.0,5,1,888,1074,1962,0.0,0.0,1,1,4,1,3,9,1,1,3,2.0,572.0,0,0,2010,149500,0,1,0,0,0,0,2,6,2,0.0,6
20,69.05520046484602,10710,4,4,2,5,7,2004,165.0,4,3,1,864.0,5,1,1120,0,1120,0.0,1.0,1,0,3,1,3,5,1,1,3,2.0,656.0,0,0,2009,148800,0,1,0,0,0,0,2,6,5,644.0,6
20,70.0,8400,4,4,2,6,3,1957,0.0,3,3,1,1478.0,4,1,1478,0,1478,1.0,0.0,1,1,3,1,3,6,1,2,4,2.0,442.0,0,0,2009,156500,0,1,0,0,0,0,3,6,8,850.0,6
60,90.0,11250,4,4,3,7,5,1996,0.0,4,4,3,930.0,5,1,950,1045,1995,1.0,0.0,2,1,4,1,4,8,1,1,3,2.0,610.0,0,0,2006,237000,0,1,0,0,0,0,4,8,7,685.0,6
20,70.0,7535,3,4,2,5,7,1985,0.0,3,3,1,912.0,2,1,912,0,912,0.0,1.0,1,0,2,1,3,5,1,0,0,1.0,297.0,0,0,2007,120000,0,1,0,0,0,0,2,6,6,390.0,6
20,88.0,12216,3,4,3,6,5,2005,0.0,3,3,3,1326.0,5,1,1326,0,1326,1.0,0.0,2,0,3,1,4,6,1,0,0,2.0,388.0,0,0,2007,203000,0,1,0,0,0,0,4,7,7,918.0,6
120,30.0,3701,3,4,4,8,5,1987,0.0,3,3,1,1191.0,3,1,1204,0,1204,0.0,0.0,2,0,2,1,3,5,1,0,0,2.0,461.0,0,0,2006,130000,0,0,0,0,0,1,2,7,2,0.0,6
60,80.0,9760,4,4,2,6,6,1964,360.0,3,3,4,780.0,3,1,798,813,1611,1.0,0.0,1,1,4,1,3,7,1,0,0,2.0,442.0,0,0,2008,167900,0,1,0,0,0,0,2,6,8,780.0,6
190,60.0,9873,4,4,1,4,5,1970,160.0,3,3,3,960.0,3,1,960,0,960,1.0,0.0,1,0,3,1,3,6,1,0,0,2.0,576.0,0,0,2006,129000,1,0,1,0,0,0,2,6,6,789.0,6
20,72.0,10011,3,4,2,5,6,1996,64.0,3,3,1,1070.0,3,1,1236,0,1236,0.0,1.0,1,0,2,1,4,6,0,1,2,1.0,447.0,0,0,2006,134450,0,1,0,0,0,0,2,6,5,360.0,6
30,69.05520046484602,25339,4,4,2,5,7,2007,0.0,3,4,1,816.0,5,1,1416,0,1416,0.0,0.0,2,0,3,1,4,7,1,0,0,2.0,576.0,0,0,2007,112000,0,1,0,0,0,0,2,6,2,0.0,6
60,69.05520046484602,8883,3,4,3,7,5,1988,360.0,4,3,1,929.0,5,1,946,927,1873,1.0,0.0,2,1,3,1,4,7,1,1,3,2.0,619.0,0,0,2007,207000,0,1,0,0,0,0,2,7,8,929.0,6
90,50.0,3000,4,4,1,5,1,1950,0.0,3,3,1,1040.0,3,1,1088,1040,2128,0.0,0.0,2,0,4,2,3,11,0,0,0,0.0,0.0,0,0,2009,62500,0,0,0,1,0,0,2,5,2,0.0,0
160,36.0,2448,4,4,4,7,5,2004,106.0,4,3,1,764.0,5,1,764,862,1626,1.0,0.0,2,1,2,1,4,6,1,0,0,2.0,474.0,0,0,2008,154000,0,0,0,0,1,0,3,7,7,573.0,6
20,73.0,7100,3,4,2,5,7,1957,0.0,3,3,1,816.0,3,0,816,0,816,1.0,0.0,1,0,2,1,3,5,1,0,0,1.0,308.0,0,0,2006,129900,0,1,0,0,0,0,2,6,7,708.0,6
160,36.0,2592,4,4,1,5,3,1976,0.0,3,3,1,536.0,3,1,536,576,1112,0.0,0.0,1,1,3,1,3,4,1,0,0,1.0,336.0,0,0,2010,85000,0,0,0,0,0,1,4,7,7,361.0,6
50,69.05520046484602,5700,4,4,1,7,7,1950,0.0,3,3,1,572.0,3,1,572,539,1111,0.0,0.0,1,0,2,1,3,5,1,1,4,1.0,288.0,0,0,2008,116900,0,1,0,0,0,0,2,6,2,0.0,6
160,24.0,2289,4,4,2,6,6,1978,0.0,3,3,1,855.0,3,1,855,586,1441,0.0,0.0,2,1,3,1,3,7,1,1,3,2.0,440.0,0,0,2009,148500,0,0,0,0,1,0,1,6,6,311.0,6
190,60.0,12180,4,4,2,4,4,1950,0.0,3,2,1,672.0,2,0,672,252,924,1.0,0.0,1,0,2,1,2,5,1,0,0,1.0,280.0,0,0,2010,80000,0,0,1,0,0,0,2,7,5,348.0,6
85,69.05520046484602,7400,3,4,2,5,5,1984,0.0,3,3,3,1060.0,3,1,1126,0,1126,1.0,0.0,1,0,2,1,3,5,1,0,0,2.0,506.0,0,0,2008,152000,0,1,0,0,0,0,4,7,7,1060.0,6
20,68.0,8842,4,4,2,5,6,1954,0.0,3,4,1,381.0,5,1,992,0,992,0.0,0.0,1,0,3,1,3,6,1,0,0,1.0,319.0,0,0,2010,155891,0,1,0,0,0,0,4,5,2,0.0,6
50,60.0,8850,4,4,1,6,7,1950,0.0,3,4,1,768.0,5,1,752,624,1376,0.0,0.0,1,0,3,1,4,7,1,0,0,2.0,576.0,0,0,2007,165000,0,1,0,0,0,0,2,6,2,0.0,6
20,92.0,9215,4,4,3,7,5,2010,0.0,4,3,1,1218.0,5,1,1218,0,1218,0.0,0.0,2,0,2,1,4,4,1,0,0,2.0,676.0,0,0,2010,204500,0,1,0,0,0,0,4,7,2,0.0,6
70,79.0,9480,4,4,2,5,7,1995,224.0,3,3,1,728.0,5,1,888,756,1644,0.0,0.0,1,1,3,1,4,7,1,2,4,1.0,312.0,0,0,2007,146500,0,1,0,0,0,0,2,6,3,386.0,6
20,82.0,11880,3,4,3,7,5,1978,206.0,3,3,1,1271.0,3,1,1601,0,1601,0.0,0.0,2,0,3,1,3,7,1,1,3,2.0,478.0,0,0,2009,157000,1,1,0,0,0,0,2,7,6,704.0,6
70,60.0,10800,4,4,1,7,7,1999,0.0,3,3,2,1313.0,4,1,1313,1182,2495,0.0,0.0,2,0,5,1,3,10,1,1,4,2.0,342.0,0,0,2008,184000,0,1,0,0,0,0,2,6,2,0.0,5
60,69.05520046484602,7861,3,4,3,6,5,2003,0.0,4,3,1,783.0,5,1,807,702,1509,1.0,0.0,2,1,3,1,4,7,1,1,4,2.0,393.0,0,0,2006,183200,0,1,0,0,0,0,4,7,7,457.0,6
20,69.05520046484602,11616,4,4,2,5,5,1962,116.0,3,3,1,1092.0,3,1,1092,0,1092,0.0,1.0,1,0,3,1,3,6,1,1,1,1.0,288.0,0,0,2009,139000,0,1,0,0,0,0,2,6,6,840.0,6
60,96.0,10542,4,4,4,7,5,1994,651.0,4,3,4,1311.0,5,1,1325,1093,2418,1.0,0.0,2,1,3,1,4,9,1,1,3,3.0,983.0,0,0,2008,341000,0,1,0,0,0,0,3,7,7,1173.0,6
160,21.0,1680,4,4,1,6,5,1971,504.0,3,3,1,483.0,3,1,483,504,987,0.0,0.0,1,1,2,1,3,5,1,0,0,1.0,264.0,0,0,2010,96000,0,0,0,0,1,0,2,6,4,156.0,6
20,80.0,8546,4,4,2,4,5,2004,0.0,3,3,1,1121.0,5,1,1121,0,1121,0.0,0.0,2,0,2,1,3,5,1,0,0,2.0,440.0,0,0,2010,140000,0,1,0,0,0,0,4,7,2,0.0,6
20,90.0,7407,4,4,1,6,7,1996,0.0,3,3,1,912.0,3,0,1236,0,1236,1.0,0.0,1,0,2,1,3,6,1,0,0,2.0,923.0,0,0,2010,149700,0,1,0,0,0,0,2,6,7,600.0,6
20,78.0,10140,4,4,3,5,6,1975,0.0,3,3,1,1056.0,5,1,1074,0,1074,1.0,0.0,1,1,3,1,3,6,1,0,0,2.0,495.0,0,0,2006,153500,0,1,0,0,0,0,2,7,6,788.0,6
20,80.0,14584,4,4,1,1,5,1952,0.0,2,1,0,0.0,1,0,733,0,733,0.0,0.0,1,0,2,1,2,4,0,0,0,2.0,487.0,0,0,2008,13100,0,1,0,0,0,0,2,0,0,0.0,3
60,65.0,8158,4,4,3,7,5,2003,252.0,4,3,1,884.0,5,1,884,884,1768,1.0,0.0,2,1,3,1,4,8,1,0,0,2.0,543.0,0,0,2008,224900,0,1,0,0,0,0,4,7,7,550.0,6
20,62.0,7500,4,4,3,7,5,2005,0.0,4,3,1,1257.0,5,1,1266,0,1266,0.0,0.0,2,0,3,1,4,6,1,1,3,2.0,453.0,0,0,2006,176000,0,1,0,0,0,0,4,7,2,0.0,6
50,85.0,10678,4,4,4,8,5,2000,337.0,4,3,1,1683.0,5,1,2129,743,2872,0.0,0.0,2,1,4,1,4,9,1,1,3,2.0,541.0,0,0,2007,285000,0,1,0,0,0,0,2,7,7,700.0,6
20,49.0,15256,3,4,3,8,5,2007,84.0,4,3,4,1485.0,5,1,1464,0,1464,1.0,0.0,2,0,3,1,4,6,1,0,0,3.0,754.0,0,0,2007,282922,1,1,0,0,0,0,4,7,7,929.0,6
60,88.0,14200,4,4,2,7,6,1966,309.0,3,3,1,924.0,5,1,1216,941,2157,0.0,0.0,2,1,4,1,4,8,1,2,4,2.0,487.0,0,0,2006,226000,0,1,0,0,0,0,2,6,4,445.0,6
60,82.0,12438,3,4,4,8,5,2006,466.0,5,3,1,1234.0,5,1,1264,1312,2576,0.0,0.0,2,1,4,1,5,10,1,1,4,3.0,666.0,0,0,2006,361919,0,1,0,0,0,0,4,9,2,0.0,6
60,59.0,16023,3,4,4,9,5,2006,600.0,4,5,4,1398.0,5,1,1414,1384,2798,1.0,0.0,3,1,3,1,5,11,1,1,4,3.0,670.0,0,0,2006,457347,0,1,0,0,0,0,4,8,7,1218.0,6
20,155.0,20064,3,4,3,8,6,1976,0.0,4,3,4,966.0,5,1,1743,0,1743,2.0,0.0,0,1,0,1,4,5,1,2,2,2.0,529.0,0,0,2007,279000,0,1,0,0,0,0,2,8,8,966.0,6
20,69.05520046484602,9819,3,4,2,6,5,1977,0.0,3,3,4,1567.0,3,1,1567,0,1567,1.0,0.0,2,0,2,1,4,5,1,2,3,2.0,714.0,0,0,2009,196000,0,1,0,0,0,0,3,6,6,1567.0,6
20,80.0,10400,4,4,3,7,5,1976,189.0,3,3,1,1090.0,3,1,1370,0,1370,0.0,0.0,2,0,3,1,3,6,1,1,3,2.0,479.0,0,0,2009,152000,0,1,0,0,0,0,2,7,2,0.0,6
90,91.0,11643,4,4,2,5,5,1969,368.0,3,3,1,1248.0,3,1,1338,1296,2634,1.0,1.0,2,2,6,2,3,12,1,0,0,4.0,968.0,0,0,2009,200000,0,0,0,1,0,0,2,6,3,500.0,6
20,78.0,11645,4,4,3,8,5,2006,198.0,4,3,4,1570.0,5,1,1590,0,1590,1.0,0.0,2,1,2,1,5,6,1,0,0,3.0,754.0,0,0,2006,294900,0,1,0,0,0,0,4,8,7,1122.0,6
20,61.0,7328,4,4,3,7,5,2009,140.0,4,3,1,1450.0,5,1,1450,0,1450,0.0,0.0,2,0,2,1,4,6,1,0,0,3.0,788.0,0,0,2009,224243,0,1,0,0,0,0,4,7,2,0.0,6
50,72.0,7822,4,4,2,6,3,1950,0.0,3,2,1,832.0,3,0,846,492,1338,0.0,0.0,2,0,3,1,3,7,1,0,0,2.0,528.0,0,0,2006,92000,0,1,0,0,0,0,0,4,2,0.0,6
60,65.0,9018,3,4,3,7,5,2007,0.0,4,3,3,728.0,5,1,728,728,1456,0.0,0.0,2,1,3,1,4,8,1,1,4,2.0,400.0,0,0,2007,179540,0,1,0,0,0,0,4,7,2,0.0,6
20,103.0,13472,4,4,4,10,5,2003,922.0,5,3,4,2392.0,5,1,2392,0,2392,0.0,0.0,2,0,3,1,5,8,1,1,5,3.0,968.0,0,0,2009,386250,0,1,0,0,0,0,4,8,7,56.0,6
180,69.05520046484602,1533,4,4,1,4,5,1970,0.0,3,3,3,530.0,3,1,530,462,992,1.0,0.0,1,0,2,1,3,4,1,0,0,1.0,297.0,0,0,2007,106500,0,0,0,0,1,0,4,7,7,503.0,6
60,85.0,11003,4,4,3,10,5,2008,160.0,5,3,3,1017.0,5,1,1026,981,2007,1.0,0.0,2,1,3,1,5,10,1,1,5,3.0,812.0,0,0,2009,310000,0,1,0,0,0,0,4,8,7,765.0,6
60,83.0,10790,4,4,4,7,5,1998,275.0,4,3,1,1066.0,5,1,1108,1277,2385,0.0,0.0,2,1,4,1,4,8,1,1,3,3.0,600.0,0,0,2007,252000,0,1,0,0,0,0,4,7,2,0.0,6
75,53.0,7128,4,4,3,7,5,1950,0.0,3,4,1,918.0,4,1,918,728,1646,0.0,0.0,2,0,4,1,3,7,1,2,4,1.0,240.0,0,0,2007,164000,0,1,0,0,0,0,2,6,4,364.0,6
60,64.0,7713,4,4,3,7,5,2007,16.0,4,3,1,728.0,5,1,728,728,1456,0.0,0.0,2,1,3,1,4,7,1,0,0,2.0,400.0,0,0,2007,177594,0,1,0,0,0,0,4,7,2,0.0,6
50,52.0,6240,4,4,1,5,7,1980,0.0,3,3,1,528.0,4,1,548,492,1040,0.0,0.0,1,0,2,1,3,5,1,0,0,2.0,624.0,0,0,2010,123900,0,1,0,0,0,0,4,5,4,276.0,6
70,86.0,22420,3,4,3,6,6,1950,0.0,3,3,1,1370.0,3,0,1370,1254,2624,1.0,0.0,2,1,4,1,3,10,1,1,4,3.0,864.0,0,0,2007,239000,0,1,0,0,0,0,2,7,5,1128.0,6
20,85.0,15300,4,4,2,5,5,1977,0.0,3,3,1,1068.0,3,1,1264,0,1264,1.0,0.0,1,0,2,1,3,7,1,1,3,2.0,528.0,0,0,2010,169000,0,1,0,0,0,0,2,6,4,42.0,6
120,69.05520046484602,3196,4,4,3,7,5,2004,18.0,4,3,4,1374.0,5,1,1557,0,1557,0.0,0.0,2,0,2,1,4,7,1,1,3,2.0,420.0,0,0,2006,234000,0,0,0,0,0,1,4,7,2,0.0,6
85,72.0,9360,4,4,2,6,7,1977,0.0,3,3,3,957.0,3,1,1287,0,1287,1.0,0.0,1,1,2,1,3,5,1,2,2,2.0,541.0,0,0,2009,173000,0,1,0,0,0,0,2,7,8,957.0,6
20,69.05520046484602,11241,3,4,2,6,7,1970,180.0,3,3,1,1004.0,5,1,1004,0,1004,1.0,0.0,1,0,2,1,3,5,1,1,3,2.0,480.0,0,0,2010,149000,0,1,0,0,0,0,2,6,6,578.0,6
20,81.0,9260,4,4,3,7,5,2007,0.0,4,3,2,1162.0,5,1,1162,0,1162,0.0,0.0,2,0,3,1,4,6,1,0,0,2.0,483.0,0,0,2008,170000,0,1,0,0,0,0,4,7,2,0.0,6
20,90.0,7993,3,4,3,7,5,2009,99.69590931493346,4,3,1,1436.0,5,1,1436,0,1436,0.0,0.0,2,0,3,1,4,6,1,0,0,2.0,529.0,0,0,2009,225000,0,1,0,0,0,0,4,8,2,0.0,6
20,94.0,9239,4,4,2,5,8,2003,0.0,3,4,1,960.0,5,1,960,0,960,1.0,0.0,1,0,3,1,4,6,1,0,0,1.0,300.0,0,0,2008,144900,0,1,0,0,0,0,4,6,7,634.0,6
20,60.0,10044,3,4,2,5,6,1968,0.0,3,3,4,1196.0,3,1,1196,0,1196,1.0,0.0,1,0,3,1,3,6,1,0,0,1.0,336.0,0,0,2010,144000,0,1,0,0,0,0,2,7,6,1070.0,6
120,43.0,3182,4,4,3,8,5,2005,16.0,4,3,1,1256.0,5,1,1269,0,1269,0.0,0.0,2,0,2,1,4,6,1,1,3,2.0,430.0,0,0,2010,192000,0,0,0,0,0,1,4,7,7,24.0,6
20,60.0,7626,4,4,2,5,8,2005,0.0,4,3,1,1031.0,4,1,1031,0,1031,1.0,0.0,1,0,2,1,4,5,1,0,0,1.0,230.0,0,0,2009,145500,0,1,0,0,0,0,2,6,7,931.0,6
50,60.0,7008,4,4,1,4,8,1998,0.0,3,4,1,448.0,5,1,448,272,720,0.0,0.0,1,0,1,1,2,5,1,0,0,1.0,280.0,0,0,2006,86900,0,1,0,0,0,0,2,4,2,0.0,5
20,128.0,12160,4,4,2,6,4,1953,90.0,3,3,1,1505.0,5,1,1505,0,1505,1.0,0.0,1,0,2,1,3,6,1,1,3,2.0,505.0,0,0,2009,149500,0,1,0,0,0,0,2,6,5,1024.0,6
30,50.0,6305,4,4,3,5,7,1950,0.0,3,4,1,920.0,5,1,954,0,954,0.0,0.0,1,0,2,1,2,5,1,1,4,1.0,240.0,0,0,2007,119750,0,1,0,0,0,0,2,4,2,0.0,5
60,68.0,8846,4,4,3,6,5,2006,0.0,3,3,1,750.0,5,1,750,750,1500,0.0,0.0,2,1,3,1,4,6,1,0,0,2.0,564.0,0,0,2006,173900,0,1,0,0,0,0,4,7,2,0.0,6
20,69.05520046484602,10659,3,4,2,5,6,1961,0.0,3,3,1,1050.0,3,1,1050,0,1050,1.0,0.0,1,0,3,1,3,6,1,0,0,1.0,368.0,0,0,2006,136500,0,1,0,0,0,0,2,6,4,915.0,6
160,68.0,13108,3,4,4,8,5,1994,0.0,4,3,1,2062.0,5,1,2079,608,2687,0.0,0.0,2,1,4,1,4,9,1,0,0,2.0,618.0,0,0,2006,270000,0,1,0,0,0,0,4,7,2,0.0,6
20,69.05520046484602,13500,4,4,3,6,7,1975,0.0,3,3,4,1602.0,4,1,1252,0,1252,1.0,0.0,1,0,1,1,3,4,1,1,4,2.0,564.0,0,0,2008,235000,0,1,0,0,0,0,2,7,9,1509.0,6
80,62.0,7750,4,4,3,7,5,2000,0.0,3,3,1,384.0,5,1,774,656,1430,0.0,0.0,2,1,3,1,3,7,1,1,3,2.0,400.0,0,0,2009,156000,0,1,0,0,0,0,4,7,2,0.0,6
20,60.0,12450,4,4,3,5,5,2004,0.0,3,3,1,1114.0,5,1,1114,0,1114,1.0,0.0,2,0,3,1,4,6,1,0,0,2.0,576.0,0,0,2009,153000,2,1,0,0,0,0,4,7,7,836.0,6
120,69.05520046484602,4500,4,4,2,6,5,1999,425.0,3,3,1,1224.0,5,1,1224,0,1224,1.0,0.0,2,0,2,1,3,5,1,0,0,2.0,402.0,0,0,2009,165000,0,0,0,0,0,1,4,8,7,883.0,6
60,77.0,11198,3,4,4,9,5,2007,245.0,4,3,1,1122.0,5,1,1134,1370,2504,0.0,0.0,2,1,4,1,5,11,1,1,4,3.0,656.0,0,0,2008,325000,0,1,0,0,0,0,4,8,2,0.0,6
190,79.0,6221,3,4,3,5,5,1950,0.0,3,3,1,728.0,5,1,760,595,1355,0.0,0.0,2,0,3,1,3,5,1,0,0,2.0,528.0,0,0,2007,140000,0,0,1,0,0,0,4,5,3,533.0,6
80,120.0,13200,4,4,1,6,6,1963,234.0,3,3,1,741.0,2,1,1497,797,2294,0.0,0.0,3,0,5,1,3,9,1,1,4,2.0,658.0,0,0,2007,202500,0,1,0,0,0,0,2,6,5,375.0,6
120,65.0,8769,4,4,4,9,5,2008,766.0,5,3,1,1702.0,5,1,1702,0,1702,1.0,0.0,1,1,1,1,5,7,1,1,4,3.0,1052.0,0,0,2008,367294,0,0,0,0,0,1,2,8,7,1540.0,6
80,85.0,10200,4,4,4,6,5,1989,219.0,4,3,3,1461.0,5,1,1509,0,1509,1.0,0.0,2,0,3,1,4,5,1,1,2,2.0,600.0,0,0,2008,175000,0,1,0,0,0,0,2,7,7,783.0,6
